"Region"	"RegionUID"	"OperatingUnit"	"OperatingUnitUID"	"CountryName"	"SNU1"	"SNU1Uid"	"PSNU"	"PSNUuid"	"SNUPrioritization"	"typeMilitary"	"MechanismUID"	"PrimePartner"	"FundingAgency"	"MechanismID"	"ImplementingMechanismName"	"dataElementUID"	"indicator"	"numeratorDenom"	"indicatorType"	"disaggregate"	"standardizedDisaggregate"	"categoryOptionComboUID"	"categoryOptionComboName"	"AgeAsEntered"	"AgeFine"	"AgeSemiFine"	"AgeCoarse"	"Sex"	"resultStatus"	"otherDisaggregate"	"coarseDisaggregate"	"modality"	"isMCAD"	"FY2017_TARGETS"	"FY2017Q1"	"FY2017Q2"	"FY2017Q3"	"FY2017Q4"	"FY2017APR"	"FY2018_TARGETS"	"FY2018Q1"	"FY2018Q2"	"FY2019_TARGETS"
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"r6noQOkv2wg"	"PMTCT_EID"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	"<15"	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	40	30	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"aH1KRCuTezI"	"PMTCT_EID_Less_Equal_Two_Months"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	20	20	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"gurarhelAHA"	"PMTCT_EID_Less_Equal_Two_Months"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	10	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"FAZ4YQdxV6q"	"PMTCT_EID_POS"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	"<15"	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"NIAkDwcJYW6"	"PMTCT_EID_Two_Twelve_Months"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	10	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"jCx49ZPAt2F"	"PMTCT_EID_Two_Twelve_Months"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	30	20	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"Sf2gSMhayAV"	"PMTCT_HEI_POS"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	"<15"	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"DsC5f5aN6Ef"	"PMTCT_STAT"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"Jwb1SWomgpk"	"Female"	NA	"Incompatible Age Entered"	NA	NA	"Female"	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	60	40	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"nO2Z2HmcFpc"	"PMTCT_STAT"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	"Female"	NA	NA	NA	NA	"N"	NA	NA	NA	"50"	NA	50	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"RuPl0gvYTCq"	"PMTCT_STAT"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	"Female"	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	20	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"sKZtHLKUOyZ"	"PMTCT_STAT_KnownatEntry_POSITIVE"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	10	10	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"Cx5pCdi8SDY"	"PMTCT_STAT_KnownatEntry_POSITIVE"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	10	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"CTq7jVHYYEm"	"PMTCT_STAT_NewlyIdentified_Negative"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	"50"	NA	50	NA	50	40	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"WfX5rAqBxnV"	"PMTCT_STAT_NewlyIdentified_Negative"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	20	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"Xn2c6xnGwhy"	"PMTCT_STAT_NewlyIdentified_POSITIVE"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"ns6AuoYFXqt"	"PMTCT_STAT_NewlyIdentified_POSITIVE"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	10	10	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"gPKbuvvpose"	"PMTCT_STAT_POS"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	"Female"	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	10	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"qKS8hx3OQtz"	"PMTCT_STAT_POS"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	"Female"	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	10	10	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"Wtwp9L0mcFy"	"PP_PREV"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"WQqBCWI0gND"	"PrEP_NEW"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"iDNt5UVAV7L"	"TB_ART"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	10	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"PiOIhigL64u"	"TB_ART"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	NA	NA	NA	20	20	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"pecRCQ589Ip"	"TB_ART"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"LVcCRCAVjwj"	"Positive"	NA	"Incompatible Age Entered"	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	10	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"wdNc4AeiH95"	"TB_PREV"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"LVcCRCAVjwj"	"Positive"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	10	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"GLx5aAKX4MD"	"TB_STAT"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	20	20	NA	NA	20	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"SZ0vEYFiYxB"	"TB_STAT"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	20	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"o8xI290XAaF"	"TB_STAT_NEG_NewlyIdentified_Negative"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	10	10	NA	NA	10	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"DCGO0EvYauS"	"TB_STAT_POS"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	20	20	NA	NA	10	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"O7I7DJOxBqC"	"TB_STAT_POS_KnownAtEntry_Positive"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	10	10	NA	NA	10	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"paeEfKO6Ooq"	"TB_STAT_POS_NewlyIdentified_Positive"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	10	10	NA	NA	10	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"OuudMtJsh2z"	"TX_CURR"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	NA	NA	"1010"	1030	1030	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"f9BaCsI9PGn"	"TX_CURR"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	1190	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"D2KvZp54CsB"	"TX_CURR"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"LVcCRCAVjwj"	"Positive"	NA	"Incompatible Age Entered"	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	1040	1050	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"oVnEYC2i59j"	"TX_NEW"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	70	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"BunPg5H6AL9"	"TX_NEW"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"LVcCRCAVjwj"	"Positive"	NA	"Incompatible Age Entered"	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	30	50	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"tG7ocyZ8kVA"	"TX_NEW"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	NA	NA	"40"	50	80	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"POmmABESKjX"	"TX_PVLS"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	980	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"KOsIxzZXBtA"	"TX_PVLS"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	30	30	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"sYBzJzQljQ0"	"TX_RET"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	60	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"Y3s0CtjmmYd"	"TX_RET"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	120	120	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"sMSOSm1lxG1"	"TX_TB"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	NA	NA	NA	10	10	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"qeS0bazg6IW"	"VMMC_CIRC"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	"Male"	NA	NA	NA	NA	"N"	NA	NA	NA	"10"	10	10	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"lE698ixI2iO"	"VMMC_CIRC"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"QXtyoEEa0I7"	"Male"	NA	"Incompatible Age Entered"	NA	NA	"Male"	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Braavos"	"iNUqSIxiFVu"	"Braavos"	"iNUqSIxiFVu"	"1 - Scale-Up: Saturation"	NA	NA	"Maester"	"USAID"	80010	"Maester"	"YpXUnecwj4Z"	"GEND_GBV"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	90	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Braavos"	"iNUqSIxiFVu"	"Braavos"	"iNUqSIxiFVu"	"1 - Scale-Up: Saturation"	NA	NA	"Maester"	"USAID"	80010	"Maester"	"K6f6jR0NOcZ"	"HTS_TST"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	760	430	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Braavos"	"iNUqSIxiFVu"	"Braavos"	"iNUqSIxiFVu"	"1 - Scale-Up: Saturation"	NA	NA	"Maester"	"USAID"	80010	"Maester"	"NUdcIMK4Peq"	"HTS_TST"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	940	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Braavos"	"iNUqSIxiFVu"	"Braavos"	"iNUqSIxiFVu"	"1 - Scale-Up: Saturation"	NA	NA	"Maester"	"USAID"	80010	"Maester"	"ZYV25kXUmeY"	"HTS_TST_NEG"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	660	380	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Braavos"	"iNUqSIxiFVu"	"Braavos"	"iNUqSIxiFVu"	"1 - Scale-Up: Saturation"	NA	NA	"Maester"	"USAID"	80010	"Maester"	"zaZ16DjMSVO"	"HTS_TST_NEG"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	840	NA	NA	""
"The Known World"	"rsgfCo9eMmd"	"Essos"	"rh5P08UZ1sf"	"Essos"	"Braavos"	"iNUqSIxiFVu"	"Braavos"	"iNUqSIxiFVu"	"1 - Scale-Up: Saturation"	NA	NA	"Maester"	"USAID"	80010	"Maester"	"yuKuQmSdgDo"	"HTS_TST_POS"	"N"	"DSD"	"Total Numerator"	"Total Numerator"	"HllvX50cXC0"	"default"	NA	NA	NA	NA	NA	"Positive"	NA	NA	NA	"N"	NA	NA	NA	NA	NA	NA	NA	100	50	""
